block_timestamp,transaction_hash,originChainId,depositId,relayer,inputToken,outputToken,inputAmount,outputAmount,repaymentChainId,depositor,recipient
2025-12-01 16:34:57.000000 UTC,0x42a209e7f34d891245da1e9068a65a02854161ee667e5e8874e006cae6c2ade4,137,2003146,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,0xaf88d065e77c8cc2239327c5edb3a432268e5831,185284055,185199806,42161,0x3a54f61c8115ee886fbb65cf6bc6dc625d540bae,0xf00833dbedaf69040ff6d92e2c1a275c51a29d07
2025-12-01 16:34:28.000000 UTC,0x9242acf1b77918e597991946210de7b34ed59c585b9528025dacf4f3accb8daa,8453,5120724,0xcad97616f91872c02ba3553db315db4015cbe850,0x4200000000000000000000000000000000000006,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,24000000000000000,23984462958984557,8453,0x3f879e775750adf9a557308a06310e12dd024397,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:33:48.000000 UTC,0x0bbccdbc4b087c1b6004011b83b0ff30c8680163f016da8c8382e0b7f517080b,10,3556677,0xcad97616f91872c02ba3553db315db4015cbe850,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3700488022,3699870235,10,0xeff462cc5c52ce4ae84fff5ee661e0a4a85695bb,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:33:09.000000 UTC,0xbb52d6cb2ca0868946dcbc72765b751df1ac4ecd33dbe9a03128ae572c9de64f,143,11820,0xcad97616f91872c02ba3553db315db4015cbe850,0x754704bc059f8c67012fed69bc8a327a5aafb603,0xaf88d065e77c8cc2239327c5edb3a432268e5831,120835411,120796667,143,0x6371514d050091bb0f812955e35e0002d7ff00a5,0x6371514d050091bb0f812955e35e0002d7ff00a5
2025-12-01 16:33:07.000000 UTC,0xe7f0834e0f1521b54acfa783998abd70b6f489f8d78a0b3894cc4fbb9e931049,1,3464348,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,36309000000000000,36292469246438285,42161,0x417faf4bff7a604d9355ab73c71117c154b827bf,0x417faf4bff7a604d9355ab73c71117c154b827bf
2025-12-01 16:32:26.000000 UTC,0xf5cff865f6791ed00f298459e9997c94d26b017bf03629f9e405aa5074c35e7b,1,3464347,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1500000000,1499825988,1,0xd64cdf9b7101bf61292110579974589176d26846,0xd64cdf9b7101bf61292110579974589176d26846
2025-12-01 16:32:06.000000 UTC,0xb0236a5821c92f385158adba241d949b33b4eef83b633f78f72800e6d83c6f43,1,3464342,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,10000000000000000000,9999231163271104660,42161,0x5babe600b9fcd5fb7b66c0611bf4896d967b23a1,0x8c826f795466e39acbff1bb4eeeb759609377ba1
2025-12-01 16:31:18.000000 UTC,0x1af822cdb44327eb4f7a24152e984f9c3942e7198ea77bb1f66360daee54f40f,1,3464344,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,99750000000000000,99727322934620901,42161,0x4813b3fc72a24afedf013a630de3c22f7fef7880,0x4813b3fc72a24afedf013a630de3c22f7fef7880
2025-12-01 16:31:05.000000 UTC,0xcb904dda83002b25a7eb4f68f710b7d2f6a7f06c8e7c51ab3d85ee1fa91a6e35,999,19431,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,0xb88339cb7199b77e23db6e890353e22632ba630f,0xaf88d065e77c8cc2239327c5edb3a432268e5831,4847032,4820576,999,0x716a136fcd52c5cd2d47291743b809b63f32ce2c,0x716a136fcd52c5cd2d47291743b809b63f32ce2c
2025-12-01 16:31:05.000000 UTC,0xd63e45c958c4856b15bc4cf8d38cc979a12ef903bc6c866b5bfce6921f04bb47,137,2003143,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1138354,1000000,137,0xb061ccda51c9236d99a0fd31c5276eb07b4a9007,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:30:49.000000 UTC,0x6a779f410b037cf0ebcb9d7a07d1d24ea9dc351e6257350ce22e687f5f661443,1,3464341,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xdac17f958d2ee523a2206206994597c13d831ec7,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,100142089,100000000,1,0xc27efead8bf8d8c81286f4306cde725ce00173c8,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:30:47.000000 UTC,0x5ab7faf21a56dac88c02223aa02b137c729011373c606b0769521f461715bc15,8453,5120715,0xcad97616f91872c02ba3553db315db4015cbe850,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xaf88d065e77c8cc2239327c5edb3a432268e5831,31000000,30972423,8453,0x807674eaae8d0fe01d56808996a9a98a1af55760,0x807674eaae8d0fe01d56808996a9a98a1af55760
2025-12-01 16:30:39.000000 UTC,0xb7961ad26606f3564a897bb1ba821292633b582d2a7d98ba03f2c9489d08329f,10,3556673,0xcad97616f91872c02ba3553db315db4015cbe850,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xaf88d065e77c8cc2239327c5edb3a432268e5831,5015807318,5015094240,10,0x7ce38c4a6eb69cfbfc2a72962264223bf3e24c10,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:30:31.000000 UTC,0x99492449eb278a29eb4291014fc004ea66210dbe14615492c60191868b32950e,56,313952,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xaf88d065e77c8cc2239327c5edb3a432268e5831,18863762358823092224,18834183,56,0xe321e690a7b028770b7c33f849904a5ea64b0104,0xe321e690a7b028770b7c33f849904a5ea64b0104
2025-12-01 16:30:13.000000 UTC,0xaa287ad7afe7779e7a65441fce77d7f247b7756c33c49e740df97f519c02157f,8453,5120713,0xcad97616f91872c02ba3553db315db4015cbe850,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xaf88d065e77c8cc2239327c5edb3a432268e5831,14314650,14286261,8453,0xbad9f4d01ae768218b80bf0077949789677c413c,0xbad9f4d01ae768218b80bf0077949789677c413c
2025-12-01 16:29:47.000000 UTC,0xaeac08759a091655b0a256e5a1aa3efecde6dfe80d69f31ad04e1b9648dba24e,8453,5120710,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,0x4200000000000000000000000000000000000006,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,10000000000000000000,9998750309104729550,8453,0x8c826f795466e39acbff1bb4eeeb759609377ba1,0x8c826f795466e39acbff1bb4eeeb759609377ba1
2025-12-01 16:29:31.000000 UTC,0x19a042a896e4f7821f4f42d8632fdd99d4434648b398daba0e7ee9bfb861e069,56,313951,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1175726273660817614,1000000,56,0x33f5123482f2be2c61f8db5c9e4012ffb30b5c98,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:28:56.000000 UTC,0x02537cf365d9f3fe69fffbb7f6d7b6863ea21cdcbe3cc2ced3b625670a3d3ed9,137,2003141,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1057996,1000000,137,0x8b7d23f77659773b6f3a900e4d3fc7982b9c1903,0x38077b60637354ffa99d18466ede12f8cb52ea6e
2025-12-01 16:28:41.000000 UTC,0x1c616b2f70952752c9954b034b6ea5e3142b1cc58a2dc8fc36d89e2a22950721,137,2003140,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1098085,1040000,137,0xeb599baea5cb86b1c82cca77f6037fe5cc4a1d07,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:28:08.000000 UTC,0x8ad572740ff4b5429f2b57ee78b9defcb103a9d83a8fd461b8684f25c1b12084,137,2003138,0xcad97616f91872c02ba3553db315db4015cbe850,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,0xaf88d065e77c8cc2239327c5edb3a432268e5831,6000000,5972400,137,0xfbf394678957f11f3db353ff4097cc2395ce0404,0xfbf394678957f11f3db353ff4097cc2395ce0404
2025-12-01 16:27:44.000000 UTC,0xedacdbef29a9b1bc089578a5f4f68da3294c8ecdeba00f1b6e4042ffc11f5059,137,2003136,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,0xaf88d065e77c8cc2239327c5edb3a432268e5831,182095582,182000007,137,0x9dd30894e85eb663c181f2f575417a542fb01309,0x38077b60637354ffa99d18466ede12f8cb52ea6e
2025-12-01 16:27:37.000000 UTC,0x2b6dc8e66a0dea8a1d1b27c2e1dd0bed6b9c4882af3afd579e95659900c45c88,1,3464335,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaf88d065e77c8cc2239327c5edb3a432268e5831,353928494,353859905,1,0x3f879e775750adf9a557308a06310e12dd024397,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:27:33.000000 UTC,0x643e1c9e86b5b2adbbdc9db5fa6804f21001a4606ec0709dd831a45867ca0c1e,8453,5120704,0xcad97616f91872c02ba3553db315db4015cbe850,0x4200000000000000000000000000000000000006,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,12000000000000000000,11998505876168769384,8453,0xac18d21721d4702fce58ae775ed9c1bd18faac88,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:27:21.000000 UTC,0xe106b47473cff77d3f5515a27a415b04a1f593474f3ee467a3cbe5c19d116cc6,56,313949,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1057157234621196760,1000000,56,0xa0c37c0e0f8158fb08d56e2a38233a64df45e428,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:26:59.000000 UTC,0x2e5ac0438319eaa0c080c2b8ffc54039d8f266f443c5d2cbc15f8d68780babb9,34268394551451,25614,0xe995d24e2174136d88f16194735703b1031cf5cd,0xabc97431b1bbe4c2d2f6e0e47ca60203452f5d61,0xaf88d065e77c8cc2239327c5edb3a432268e5831,79299518,79243447,34268394551451,0x2237dd20ed40a024f3c20185e6b432c482ddcca7,0x5f74028bf0b6734fe1279241ae1bdb21fd35e168
2025-12-01 16:26:52.000000 UTC,0x14a309f6ec61c58907a56d18c276bc10a633bb2845e079debc9636c623179d51,8453,5120701,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0x4200000000000000000000000000000000000006,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,11000000000000000,10984071775095791,8453,0x6dbe8a8ebef9bfc58cc3d2ff8771cb9cde36ef1d,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:26:34.000000 UTC,0xc7e8b84cd261ad860dcb3633826b9bec03a0ecf7bff496c3bcad0c433b5f163d,1,3464326,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,10000000000000000000,9999232459560770390,8453,0xa65f3391fe2645c9808642b207abe41be9280903,0xa65f3391fe2645c9808642b207abe41be9280903
2025-12-01 16:26:04.000000 UTC,0xa18999d340964fb4c7d8fba28c3262d6b334a6a665eeec5a2dd14c401ffd9c3c,137,2003128,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,0xaf88d065e77c8cc2239327c5edb3a432268e5831,215440000,215362080,42161,0xc0f8feab321f8ffe97666768451747d16da8cad5,0xc0f8feab321f8ffe97666768451747d16da8cad5
2025-12-01 16:25:45.000000 UTC,0xbb81e5032852575df72678e640d090b6f61483ebcfd6783a2828fbf0a97df623,56,313944,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,100000000000000000000,99926662,56,0x731351f670b635e3866ee8949c407b492a3dfe9d,0x731351f670b635e3866ee8949c407b492a3dfe9d
2025-12-01 16:24:57.000000 UTC,0xe1273c3feb25582cfae8118bd45cc41d94ed5a99f10a1366bd43c7c04d7d443d,1,3464324,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xdac17f958d2ee523a2206206994597c13d831ec7,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,325495539,325438519,1,0xc6d37af112167b965d9cf2b9474daea3991f1e40,0xc6d37af112167b965d9cf2b9474daea3991f1e40
2025-12-01 16:24:13.000000 UTC,0x0bd7f02558f31b1ea154c2f0e1dc13263d074388977ae145594a2a1f15f9f590,8453,5120691,0xcad97616f91872c02ba3553db315db4015cbe850,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xaf88d065e77c8cc2239327c5edb3a432268e5831,60250000,60211476,8453,0x7079b5814032c0b02425135f06f32a0084cdf2d2,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:23:13.000000 UTC,0xbba6f98b89cda77299df183d7b511f38e5fc26d459e2bf44e38372be7f67b550,56,313940,0xcad97616f91872c02ba3553db315db4015cbe850,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1500017134102607359,1474764,56,0x8157547514b2edc5d46b61e4af13adcbcce7e252,0x8157547514b2edc5d46b61e4af13adcbcce7e252
2025-12-01 16:23:09.000000 UTC,0xecfc7a7050ef08adb8f46a647d3a54088d0ed999109e7b603ba608225c9f15db,1,3464320,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaf88d065e77c8cc2239327c5edb3a432268e5831,121968791,121934453,42161,0x21d39744f0fa3b310fa2bcec374900ddc2ba5b3a,0x21d39744f0fa3b310fa2bcec374900ddc2ba5b3a
2025-12-01 16:22:29.000000 UTC,0x27bd720f2a3a5b196be0eba869f9db34a50ef2e1d2dbc833d9b231026f1394b4,56,313938,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1170699620012388525,1010000,56,0x4fe498b61bf8dd28dca50b7785ef9147aca6bfd7,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:22:11.000000 UTC,0x34139d33f89681ab268edfdea5b393ef7e705ef01a4af03ef80b09ab0f29859c,137,2003123,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,648596,600000,137,0x269a8897d6629370e11020a76396be49435e0983,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:21:51.000000 UTC,0x0954b7f57b6824db93ffaebd69a978bee996d1c185a409f4468d63d54a6f74b3,1,3464317,0xcad97616f91872c02ba3553db315db4015cbe850,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaf88d065e77c8cc2239327c5edb3a432268e5831,3414285209,3413915810,42161,0xd116ec51ced0a7a49bea6555f90872752448d8bc,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:21:45.000000 UTC,0x62412d9d180e9fbcdebae10f650b8b91a3d0cd702d5ff98608d8cfbbf73f65c4,1,3464318,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaf88d065e77c8cc2239327c5edb3a432268e5831,2000000000,1999772644,42161,0xaebcc707edac413af8782c5bb1a29a6b2d904719,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:20:53.000000 UTC,0x2852e4fc28515d149918b0d308bcdbd470ac5dedf71357710e817b398554983a,56,313934,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1616085192068360449,1570000,56,0x1fd5dd913907f7d4281af7a85af8d9c3b3c6a067,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:20:49.000000 UTC,0xc2242ae5db2b2a0457ed5c06f8761ff488f27ce91c415cd8fdfecab453573193,1,3464314,0xcad97616f91872c02ba3553db315db4015cbe850,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,349825000000000000,349783240415269512,1,0x85edffbdf533420bbcf7af2b1e80556fac973eff,0x85edffbdf533420bbcf7af2b1e80556fac973eff
2025-12-01 16:20:48.000000 UTC,0x41ecfe6744269ec4ab6f7ad80d885bad1c597fd431d97344a34d5ce4a7a8584e,8453,5120686,0x15652636f3898f550b257b89926d5566821c32e1,0xfde4c96c8593536e31f229ea8f37b2ada2699bb2,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,3387771,3343523,8453,0x9ffe92830fb7eb57cd265720e8f5a92a91f14ed0,0x9ffe92830fb7eb57cd265720e8f5a92a91f14ed0
2025-12-01 16:20:09.000000 UTC,0x2ea46de1ffa3c3e0e10b8c434ca52daa28ff45dab2da839b9defe1316032afec,10,3556666,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xaf88d065e77c8cc2239327c5edb3a432268e5831,500000000,499910328,10,0xed055568655a1be46a5d5978c507a5ea0dadddd7,0xed055568655a1be46a5d5978c507a5ea0dadddd7
2025-12-01 16:19:53.000000 UTC,0x105b524a933f4a9a52631034958b71b9e464fc432722a2222bd3b3782001dcf6,56,313932,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,331436270825045097,331300868271495452,56,0x1cd63f98cb1aa7df01c652d938eac933268f1bf1,0x1cd63f98cb1aa7df01c652d938eac933268f1bf1
2025-12-01 16:19:27.000000 UTC,0x903a22a16b02b067770f10a0af427779083ea016735546434d57e6aaaddff5b0,10,3556664,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10017616,9970038,10,0xe5c1d77b5d6514c5f3e8499e0db8ad0fcc4748e6,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:19:22.000000 UTC,0x658fa3a531278aaf15a3f69118daebc7a6616eab0b2c741bb409d965ce5d34a7,1,3464311,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,99750000000000000,99727267235720949,8453,0x774a07b6bba283ef452d520ca36bc7272fe6f54d,0x774a07b6bba283ef452d520ca36bc7272fe6f54d
2025-12-01 16:19:19.000000 UTC,0x36c8cef2b8172b0bfbe7d49b81ae6431a4b8c5e16527fb379fca0e5c3ab32677,56,313930,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,2881276380755392835840,2879850000,56,0x365c36427d110ea03046e7efb249db553002c119,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:18:55.000000 UTC,0x2f5e6055581c95d6a231c486872d829324d7bba2ea76958aa976203e54a914fb,59144,2176036,0xcad97616f91872c02ba3553db315db4015cbe850,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,0xaf88d065e77c8cc2239327c5edb3a432268e5831,10250675,10213467,59144,0x02924d29d0ef0d8ccad159bc06b377319236531a,0x02924d29d0ef0d8ccad159bc06b377319236531a
2025-12-01 16:18:33.000000 UTC,0xc4874614c368f27c8e186fcf9c5fcb5bf6bb3b172222ff41a56d60769a7fa8b9,137,2003119,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1238120,1100000,137,0x7f46084b837eeebb7a213f90f7c146bde75d69b7,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:18:09.000000 UTC,0x79daeb4aeaa4dfc762c2c9243cc827c2076e34cde46026e283e31de55b2f633d,10,3556662,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xaf88d065e77c8cc2239327c5edb3a432268e5831,454493510,454408263,10,0x819fec2168eeed0be582621cc991aa38df6d296c,0x819fec2168eeed0be582621cc991aa38df6d296c
2025-12-01 16:18:07.000000 UTC,0x5f4450633f860a2a01e89ec6c4de5bb748a980df3c5f160c3dc5fc0c8a4fb91e,8453,5120681,0xcad97616f91872c02ba3553db315db4015cbe850,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xaf88d065e77c8cc2239327c5edb3a432268e5831,175210320,175065401,8453,0xffee8b414c159d20ba432755fd50624360b23cb2,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:17:46.000000 UTC,0xc4180cf1663e5bac91de6a876ff16469b4976aaf729d8300b9b614e1db3446c1,56,313923,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10040988880826778568,9990000,56,0x85e486238ab3ebe63cf159f6de543353ddb0125a,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:17:42.000000 UTC,0xa13d0bf4a97ded4c74962918ea89fdaa65f25341109a5ae2997d03f28c0b76e1,56,313924,0xcad97616f91872c02ba3553db315db4015cbe850,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1244210191149999305,1100000,56,0x182e40871dc778b67c9e610025649067cb5ff734,0x262ada1c35d641a3725e1e3f97779a228f234121
2025-12-01 16:17:28.000000 UTC,0x59aaa8ec38f3948305d9a4d59d699c72b6ddbcaccf39dbb9348fc376982d74fb,8453,5120679,0xcad97616f91872c02ba3553db315db4015cbe850,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xaf88d065e77c8cc2239327c5edb3a432268e5831,184600437,184552053,8453,0x8339aa47d46a8e51cc9934b05d79d25c1fd5ade7,0x95ccc7165b6b64d4707783086c267ff412d4ff92
2025-12-01 16:17:23.000000 UTC,0x3724ce5508d77316fe614d08dec04bc3479b5da28915c136d1717c7f87d55465,143,11810,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,0x754704bc059f8c67012fed69bc8a327a5aafb603,0xaf88d065e77c8cc2239327c5edb3a432268e5831,1231524,1207846,143,0xc9910fcd815a780e037411117aa13362854087ff,0xc9910fcd815a780e037411117aa13362854087ff
2025-12-01 16:16:37.000000 UTC,0x35fadbfac7e50b44baec18eeae664da7bb5f329e17e7ac2264c7ada46d517b42,10,3556657,0xcad97616f91872c02ba3553db315db4015cbe850,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xaf88d065e77c8cc2239327c5edb3a432268e5831,91139550,91101564,10,0x819fec2168eeed0be582621cc991aa38df6d296c,0x819fec2168eeed0be582621cc991aa38df6d296c
2025-12-01 16:16:26.000000 UTC,0x2899b042275724e3838347ebc7c5ca381243cb724df30fe3085819e2e84cd9cf,1,3464303,0x3d7dc36aa2b542ad239012730dfdb23f03d75be9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xaf88d065e77c8cc2239327c5edb3a432268e5831,10007911136,10006884172,42161,0x2cfcbd233268c302996c767347eb45bec36fb08d,0x2cfcbd233268c302996c767347eb45bec36fb08d
2025-12-01 16:16:24.000000 UTC,0x12992804e68e6d17949fe89fe121777ef19d47082715ddf7ef03853c4d1764ce,59144,2176035,0xcad97616f91872c02ba3553db315db4015cbe850,0x176211869ca2b568f2a7d4ee941e073a821ee1ff,0xaf88d065e77c8cc2239327c5edb3a432268e5831,107319935,107142600,59144,0x9451b29befbe06f89ac4b64e0b57a208b53cca7d,0x9451b29befbe06f89ac4b64e0b57a208b53cca7d
2025-12-01 16:16:14.000000 UTC,0x7885b642e3e188a75aa61e2f64c00dfb15239e4696b84a91f741d0d633033edc,143,11809,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,0x754704bc059f8c67012fed69bc8a327a5aafb603,0xaf88d065e77c8cc2239327c5edb3a432268e5831,20781483,20752001,143,0xcae3c3a245f9c1c73f4caf05f8157d48703801f5,0xcae3c3a245f9c1c73f4caf05f8157d48703801f5
2025-12-01 16:16:14.000000 UTC,0x7e2a7762907043bb58de9cba6d206e7e2e923cad8b1eb8db58ba86cd9ca103b2,137,2003115,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,0xaf88d065e77c8cc2239327c5edb3a432268e5831,50052516,50015326,42161,0xbc9d53d405c9c99509dd3491c11a57e06fb8179a,0xbc9d53d405c9c99509dd3491c11a57e06fb8179a
2025-12-01 16:16:13.000000 UTC,0x95dc31b7cc1203b346d57a7a52cd8d314136809259cc4f25b29e8966902ac6d6,10,3556656,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xaf88d065e77c8cc2239327c5edb3a432268e5831,500000000,499905197,10,0xed055568655a1be46a5d5978c507a5ea0dadddd7,0xed055568655a1be46a5d5978c507a5ea0dadddd7
2025-12-01 16:16:04.000000 UTC,0xe46057671a671d405f2fad856d9e84de337014cea7871499da985165ce9a0eb3,56,313920,0xcad97616f91872c02ba3553db315db4015cbe850,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xaf88d065e77c8cc2239327c5edb3a432268e5831,23000000000000000187,22960915,56,0x1c02823b6ae07be7005b8223e8948da4c0736b1b,0x0f7ae28de1c8532170ad4ee566b5801485c13a0e
2025-12-01 16:15:27.000000 UTC,0x54447cc79688c310fe075a67febd970980d6869fb5ffe390ecfcbfedcbba2c84,56,313918,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,0x55d398326f99059ff775485246999027b3197955,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10094074568275088154,10040200,56,0xfdcda96d6536d2474612763f7349d898a2413b33,0x262ada1c35d641a3725e1e3f97779a228f234121
